date,ltp,ltq,bid,ask
2022-08-15 14:55:53,1.016585,1,1.0165,1.01667
2022-08-15 14:55:54,1.016585,0,1.0165,1.01667
2022-08-15 14:55:55,1.016585,2,1.0165,1.01667
2022-08-15 14:55:56,1.016585,0,1.0165,1.01667
2022-08-15 14:55:57,1.016585,0,1.0165,1.01667
2022-08-15 14:55:58,1.016615,0,1.01653,1.0167
2022-08-15 14:55:59,1.016625,4,1.01654,1.01671
2022-08-15 14:56:00,1.016655,0,1.01657,1.01674
2022-08-15 14:56:01,1.016655,1,1.01657,1.01674
2022-08-15 14:56:02,1.016645,2,1.01656,1.01673
2022-08-15 14:56:03,1.016655,0,1.01657,1.01674
2022-08-15 14:56:04,1.016645,1,1.01656,1.01673
2022-08-15 14:56:05,1.016655,0,1.01657,1.01674
2022-08-15 14:56:06,1.016655,0,1.01657,1.01674
2022-08-15 14:56:07,1.016655,0,1.01657,1.01674
2022-08-15 14:56:08,1.016625,2,1.01654,1.01671
2022-08-15 14:56:09,1.016635,0,1.01655,1.01672
2022-08-15 14:56:10,1.016625,1,1.01654,1.01671
2022-08-15 14:56:11,1.016605,0,1.01652,1.01669
2022-08-15 14:56:12,1.016605,0,1.01652,1.01669
2022-08-15 14:56:13,1.016625,3,1.01654,1.01671
2022-08-15 14:56:14,1.016625,0,1.01654,1.01671
2022-08-15 14:56:15,1.016625,1,1.01654,1.01671
2022-08-15 14:56:16,1.016635,2,1.01655,1.01672
2022-08-15 14:56:17,1.016655,7,1.01657,1.01674
2022-08-15 14:56:18,1.016635,0,1.01655,1.01672
2022-08-15 14:56:19,1.016655,0,1.01657,1.01674
2022-08-15 14:56:20,1.016605,4,1.01652,1.01669
2022-08-15 14:56:21,1.016635,0,1.01655,1.01672
2022-08-15 14:56:22,1.016605,3,1.01652,1.01669
2022-08-15 14:56:23,1.016625,0,1.01654,1.01671
2022-08-15 14:56:24,1.016635,2,1.01655,1.01672
2022-08-15 14:56:25,1.016625,2,1.01654,1.01671
2022-08-15 14:56:26,1.016625,0,1.01654,1.01671
2022-08-15 14:56:27,1.016615,2,1.01653,1.0167
2022-08-15 14:56:28,1.016605,2,1.01652,1.01669
2022-08-15 14:56:29,1.016625,1,1.01654,1.01671
2022-08-15 14:56:30,1.016605,0,1.01652,1.01669
2022-08-15 14:56:31,1.016605,3,1.01652,1.01669
2022-08-15 14:56:32,1.016605,3,1.01652,1.01669
2022-08-15 14:56:33,1.016625,0,1.01654,1.01671
2022-08-15 14:56:34,1.016645,11,1.01656,1.01673
2022-08-15 14:56:35,1.016625,0,1.01654,1.01671
2022-08-15 14:56:36,1.016625,1,1.01654,1.01671
2022-08-15 14:56:37,1.016645,0,1.01656,1.01673
2022-08-15 14:56:38,1.016645,0,1.01656,1.01673
2022-08-15 14:56:39,1.016625,1,1.01654,1.01671
2022-08-15 14:56:40,1.016625,0,1.01654,1.01671
2022-08-15 14:56:41,1.016615,4,1.01653,1.0167
2022-08-15 14:56:42,1.016615,0,1.01653,1.0167
2022-08-15 14:56:43,1.016635,0,1.01655,1.01672
2022-08-15 14:56:44,1.016625,2,1.01654,1.01671
2022-08-15 14:56:45,1.016625,0,1.01654,1.01671
2022-08-15 14:56:46,1.016605,4,1.01652,1.01669
2022-08-15 14:56:47,1.016595,0,1.01651,1.01668
2022-08-15 14:56:48,1.016615,0,1.01653,1.0167
2022-08-15 14:56:49,1.016595,2,1.01651,1.01668
2022-08-15 14:56:50,1.016605,0,1.01652,1.01669
2022-08-15 14:56:51,1.016605,6,1.01652,1.01669
2022-08-15 14:56:52,1.016615,1,1.01653,1.0167
2022-08-15 14:56:53,1.016595,0,1.01651,1.01668
2022-08-15 14:56:54,1.016595,2,1.01651,1.01668
2022-08-15 14:56:55,1.016605,3,1.01652,1.01669
2022-08-15 14:56:56,1.016595,1,1.01651,1.01668
2022-08-15 14:56:57,1.016595,1,1.01651,1.01668
2022-08-15 14:56:58,1.016605,7,1.01652,1.01669
2022-08-15 14:56:59,1.016605,0,1.01652,1.01669
2022-08-15 14:57:00,1.016585,0,1.0165,1.01667
2022-08-15 14:57:01,1.016635,6,1.01655,1.01672
2022-08-15 14:57:02,1.016615,0,1.01653,1.0167
2022-08-15 14:57:03,1.016615,0,1.01653,1.0167
2022-08-15 14:57:04,1.016595,2,1.01651,1.01668
2022-08-15 14:57:05,1.016595,2,1.01651,1.01668
2022-08-15 14:57:06,1.016595,0,1.01651,1.01668
2022-08-15 14:57:07,1.016585,1,1.0165,1.01667
2022-08-15 14:57:08,1.016585,0,1.0165,1.01667
2022-08-15 14:57:09,1.016605,1,1.01652,1.01669
2022-08-15 14:57:10,1.016595,0,1.01651,1.01668
2022-08-15 14:57:11,1.016615,2,1.01653,1.0167
2022-08-15 14:57:12,1.01655,6,1.01647,1.01663
2022-08-15 14:57:13,1.016555,1,1.01647,1.01664
2022-08-15 14:57:14,1.016545,4,1.01646,1.01663
2022-08-15 14:57:15,1.016545,0,1.01646,1.01663
2022-08-15 14:57:16,1.016545,0,1.01646,1.01663
2022-08-15 14:57:17,1.016545,2,1.01646,1.01663
2022-08-15 14:57:18,1.016545,0,1.01646,1.01663
2022-08-15 14:57:19,1.016545,0,1.01646,1.01663
2022-08-15 14:57:20,1.016545,0,1.01646,1.01663
2022-08-15 14:57:21,1.016465,0,1.01638,1.01655
2022-08-15 14:57:22,1.016475,6,1.01639,1.01656
2022-08-15 14:57:23,1.016455,0,1.01637,1.01654
2022-08-15 14:57:24,1.016455,3,1.01637,1.01654
2022-08-15 14:57:25,1.016475,0,1.01639,1.01656
2022-08-15 14:57:26,1.016445,5,1.01636,1.01653
2022-08-15 14:57:27,1.016435,0,1.01635,1.01652
2022-08-15 14:57:28,1.016405,14,1.01632,1.01649
2022-08-15 14:57:29,1.016405,5,1.01632,1.01649
2022-08-15 14:57:30,1.016405,1,1.01632,1.01649
2022-08-15 14:57:31,1.016425,0,1.01634,1.01651
2022-08-15 14:57:32,1.016415,0,1.01633,1.0165
2022-08-15 14:57:33,1.016435,1,1.01635,1.01652
2022-08-15 14:57:34,1.016455,6,1.01637,1.01654
2022-08-15 14:57:35,1.016465,3,1.01638,1.01655
2022-08-15 14:57:36,1.016465,0,1.01638,1.01655
2022-08-15 14:57:37,1.016485,0,1.0164,1.01657
2022-08-15 14:57:38,1.016455,3,1.01637,1.01654
2022-08-15 14:57:39,1.016475,0,1.01639,1.01656
2022-08-15 14:57:40,1.016465,4,1.01638,1.01655
2022-08-15 14:57:41,1.016485,5,1.0164,1.01657
2022-08-15 14:57:42,1.016475,5,1.01639,1.01656
2022-08-15 14:57:43,1.01645,4,1.01637,1.01653
2022-08-15 14:57:44,1.016455,0,1.01637,1.01654
2022-08-15 14:57:45,1.016475,1,1.01639,1.01656
2022-08-15 14:57:46,1.016455,5,1.01637,1.01654
2022-08-15 14:57:47,1.016445,3,1.01636,1.01653
2022-08-15 14:57:48,1.016435,1,1.01635,1.01652
2022-08-15 14:57:49,1.016465,3,1.01638,1.01655
2022-08-15 14:57:50,1.016465,0,1.01638,1.01655
2022-08-15 14:57:51,1.016475,1,1.01639,1.01656
2022-08-15 14:57:52,1.016455,5,1.01637,1.01654
2022-08-15 14:57:53,1.016455,1,1.01637,1.01654
2022-08-15 14:57:54,1.016475,4,1.01639,1.01656
2022-08-15 14:57:55,1.016475,0,1.01639,1.01656
2022-08-15 14:57:56,1.016455,1,1.01637,1.01654
2022-08-15 14:57:57,1.016435,3,1.01635,1.01652
2022-08-15 14:57:58,1.016435,0,1.01635,1.01652
2022-08-15 14:57:59,1.016435,0,1.01635,1.01652
2022-08-15 14:58:00,1.016435,0,1.01635,1.01652
2022-08-15 14:58:01,1.016435,1,1.01635,1.01652
2022-08-15 14:58:02,1.016455,3,1.01637,1.01654
2022-08-15 14:58:03,1.016455,0,1.01637,1.01654
2022-08-15 14:58:04,1.016475,0,1.01639,1.01656
2022-08-15 14:58:05,1.016495,3,1.01641,1.01658
2022-08-15 14:58:06,1.016455,2,1.01637,1.01654
2022-08-15 14:58:07,1.016455,0,1.01637,1.01654
2022-08-15 14:58:08,1.016465,2,1.01638,1.01655
2022-08-15 14:58:09,1.016475,1,1.01639,1.01656
2022-08-15 14:58:10,1.016425,5,1.01634,1.01651
2022-08-15 14:58:11,1.016415,0,1.01633,1.0165
2022-08-15 14:58:12,1.016425,0,1.01634,1.01651
2022-08-15 14:58:13,1.016415,1,1.01633,1.0165
2022-08-15 14:58:14,1.016405,0,1.01632,1.01649
2022-08-15 14:58:15,1.016415,1,1.01633,1.0165
2022-08-15 14:58:16,1.016395,0,1.01631,1.01648
2022-08-15 14:58:17,1.016395,0,1.01631,1.01648
2022-08-15 14:58:18,1.016385,3,1.0163,1.01647
2022-08-15 14:58:19,1.016395,0,1.01631,1.01648
2022-08-15 14:58:20,1.016405,0,1.01632,1.01649
2022-08-15 14:58:21,1.016395,0,1.01631,1.01648
2022-08-15 14:58:22,1.016405,4,1.01632,1.01649
2022-08-15 14:58:23,1.016455,0,1.01637,1.01654
2022-08-15 14:58:24,1.016455,1,1.01637,1.01654
2022-08-15 14:58:25,1.016475,3,1.01639,1.01656
2022-08-15 14:58:26,1.016475,0,1.01639,1.01656
2022-08-15 14:58:27,1.016475,1,1.01639,1.01656
2022-08-15 14:58:28,1.016475,0,1.01639,1.01656
2022-08-15 14:58:29,1.016465,2,1.01638,1.01655
2022-08-15 14:58:30,1.016475,0,1.01639,1.01656
2022-08-15 14:58:31,1.016475,0,1.01639,1.01656
2022-08-15 14:58:32,1.016485,2,1.0164,1.01657
2022-08-15 14:58:33,1.016495,3,1.01641,1.01658
2022-08-15 14:58:34,1.016495,0,1.01641,1.01658
2022-08-15 14:58:35,1.016485,0,1.0164,1.01657
2022-08-15 14:58:36,1.016485,2,1.0164,1.01657
2022-08-15 14:58:37,1.016465,1,1.01638,1.01655
2022-08-15 14:58:38,1.016455,2,1.01637,1.01654
2022-08-15 14:58:39,1.016475,1,1.01639,1.01656
2022-08-15 14:58:40,1.016475,0,1.01639,1.01656
2022-08-15 14:58:41,1.016465,1,1.01638,1.01655
2022-08-15 14:58:42,1.016475,3,1.01639,1.01656
2022-08-15 14:58:43,1.016455,2,1.01637,1.01654
2022-08-15 14:58:44,1.016445,0,1.01636,1.01653
2022-08-15 14:58:45,1.016435,4,1.01635,1.01652
2022-08-15 14:58:46,1.016455,0,1.01637,1.01654
2022-08-15 14:58:47,1.016455,0,1.01637,1.01654
2022-08-15 14:58:48,1.016455,0,1.01637,1.01654
2022-08-15 14:58:49,1.016445,0,1.01636,1.01653
2022-08-15 14:58:50,1.016445,0,1.01636,1.01653
2022-08-15 14:58:51,1.016455,3,1.01637,1.01654
2022-08-15 14:58:52,1.016455,4,1.01637,1.01654
2022-08-15 14:58:53,1.016455,1,1.01637,1.01654
2022-08-15 14:58:54,1.016435,1,1.01635,1.01652
2022-08-15 14:58:55,1.016435,0,1.01635,1.01652
2022-08-15 14:58:56,1.016435,0,1.01635,1.01652
2022-08-15 14:58:57,1.016435,1,1.01635,1.01652
2022-08-15 14:58:58,1.016435,0,1.01635,1.01652
2022-08-15 14:58:59,1.016435,0,1.01635,1.01652
2022-08-15 14:59:00,1.016435,0,1.01635,1.01652
2022-08-15 14:59:01,1.016435,0,1.01635,1.01652
2022-08-15 14:59:02,1.016435,0,1.01635,1.01652
2022-08-15 14:59:03,1.016465,0,1.01638,1.01655
2022-08-15 14:59:04,1.016465,2,1.01638,1.01655
2022-08-15 14:59:05,1.016485,2,1.0164,1.01657
2022-08-15 14:59:06,1.016465,2,1.01638,1.01655
2022-08-15 14:59:07,1.016455,1,1.01637,1.01654
2022-08-15 14:59:08,1.016475,0,1.01639,1.01656
2022-08-15 14:59:09,1.016485,0,1.0164,1.01657
2022-08-15 14:59:10,1.016485,0,1.0164,1.01657
2022-08-15 14:59:11,1.016485,0,1.0164,1.01657
2022-08-15 14:59:12,1.016465,2,1.01638,1.01655
2022-08-15 14:59:13,1.016455,0,1.01637,1.01654
2022-08-15 14:59:14,1.016485,2,1.0164,1.01657
2022-08-15 14:59:15,1.016475,0,1.01639,1.01656
2022-08-15 14:59:16,1.016475,0,1.01639,1.01656
2022-08-15 14:59:17,1.016475,0,1.01639,1.01656
2022-08-15 14:59:18,1.016455,1,1.01637,1.01654
2022-08-15 14:59:19,1.016445,4,1.01636,1.01653
2022-08-15 14:59:20,1.016435,2,1.01635,1.01652
2022-08-15 14:59:21,1.016475,3,1.01639,1.01656
2022-08-15 14:59:22,1.016475,4,1.01639,1.01656
2022-08-15 14:59:23,1.016475,0,1.01639,1.01656
2022-08-15 14:59:24,1.016455,0,1.01637,1.01654
2022-08-15 14:59:25,1.016485,1,1.0164,1.01657
2022-08-15 14:59:26,1.016545,0,1.01646,1.01663
2022-08-15 14:59:27,1.016545,1,1.01646,1.01663
2022-08-15 14:59:28,1.016515,0,1.01643,1.0166
2022-08-15 14:59:29,1.016515,0,1.01643,1.0166
2022-08-15 14:59:30,1.016545,1,1.01646,1.01663
2022-08-15 14:59:31,1.016525,0,1.01644,1.01661
2022-08-15 14:59:32,1.016545,1,1.01646,1.01663
2022-08-15 14:59:33,1.016535,0,1.01645,1.01662
2022-08-15 14:59:34,1.016545,1,1.01646,1.01663
2022-08-15 14:59:35,1.016525,0,1.01644,1.01661
2022-08-15 14:59:36,1.016525,3,1.01644,1.01661
2022-08-15 14:59:37,1.016525,0,1.01644,1.01661
2022-08-15 14:59:38,1.016535,1,1.01645,1.01662
2022-08-15 14:59:39,1.016545,2,1.01646,1.01663
2022-08-15 14:59:40,1.016535,0,1.01645,1.01662
2022-08-15 14:59:41,1.016515,2,1.01643,1.0166
2022-08-15 14:59:42,1.016505,0,1.01642,1.01659
2022-08-15 14:59:43,1.016505,9,1.01642,1.01659
2022-08-15 14:59:44,1.016485,0,1.0164,1.01657
2022-08-15 14:59:45,1.01648,0,1.0164,1.01656
2022-08-15 14:59:46,1.01648,0,1.0164,1.01656
2022-08-15 14:59:47,1.016485,0,1.0164,1.01657
2022-08-15 14:59:48,1.016475,1,1.01639,1.01656
2022-08-15 14:59:49,1.016465,0,1.01638,1.01655
2022-08-15 14:59:50,1.016465,0,1.01638,1.01655
2022-08-15 14:59:51,1.016455,3,1.01637,1.01654
2022-08-15 14:59:52,1.016455,0,1.01637,1.01654
2022-08-15 14:59:53,1.016475,1,1.01639,1.01656
2022-08-15 14:59:54,1.016475,0,1.01639,1.01656
2022-08-15 14:59:55,1.016495,3,1.01641,1.01658
2022-08-15 14:59:56,1.016505,3,1.01642,1.01659
2022-08-15 14:59:57,1.016505,0,1.01642,1.01659
2022-08-15 14:59:58,1.016505,0,1.01642,1.01659
2022-08-15 14:59:59,1.016485,1,1.0164,1.01657
2022-08-15 15:00:00,1.016495,1,1.01641,1.01658
2022-08-15 15:00:01,1.016515,3,1.01643,1.0166
2022-08-15 15:00:02,1.016565,0,1.01648,1.01665
2022-08-15 15:00:03,1.016565,0,1.01648,1.01665
2022-08-15 15:00:04,1.016575,2,1.01649,1.01666
2022-08-15 15:00:05,1.016575,0,1.01649,1.01666
2022-08-15 15:00:06,1.016565,0,1.01648,1.01665
2022-08-15 15:00:07,1.016535,3,1.01645,1.01662
2022-08-15 15:00:08,1.016545,2,1.01646,1.01663
2022-08-15 15:00:09,1.016535,2,1.01645,1.01662
2022-08-15 15:00:10,1.016535,0,1.01645,1.01662
2022-08-15 15:00:11,1.016515,1,1.01643,1.0166
2022-08-15 15:00:12,1.016515,0,1.01643,1.0166
2022-08-15 15:00:13,1.016475,7,1.01639,1.01656
2022-08-15 15:00:14,1.016495,0,1.01641,1.01658
2022-08-15 15:00:15,1.01649,4,1.01641,1.01657
2022-08-15 15:00:16,1.01648,0,1.0164,1.01656
2022-08-15 15:00:17,1.01647,1,1.01639,1.01655
2022-08-15 15:00:18,1.01651,5,1.01643,1.01659
2022-08-15 15:00:19,1.016535,2,1.01645,1.01662
2022-08-15 15:00:20,1.016505,0,1.01642,1.01659
2022-08-15 15:00:21,1.016515,0,1.01643,1.0166
2022-08-15 15:00:22,1.016515,0,1.01643,1.0166
2022-08-15 15:00:23,1.016535,0,1.01645,1.01662
2022-08-15 15:00:24,1.016515,3,1.01643,1.0166
2022-08-15 15:00:25,1.016525,1,1.01644,1.01661
2022-08-15 15:00:26,1.016545,2,1.01646,1.01663
2022-08-15 15:00:27,1.016515,0,1.01643,1.0166
2022-08-15 15:00:28,1.016525,0,1.01644,1.01661
2022-08-15 15:00:29,1.016525,1,1.01644,1.01661
2022-08-15 15:00:30,1.016525,0,1.01644,1.01661
2022-08-15 15:00:31,1.016525,4,1.01644,1.01661
2022-08-15 15:00:32,1.016525,0,1.01644,1.01661
2022-08-15 15:00:33,1.016525,0,1.01644,1.01661
2022-08-15 15:00:34,1.016525,1,1.01644,1.01661
2022-08-15 15:00:35,1.016525,0,1.01644,1.01661
2022-08-15 15:00:36,1.016535,4,1.01645,1.01662
2022-08-15 15:00:37,1.016515,0,1.01643,1.0166
2022-08-15 15:00:38,1.016505,3,1.01642,1.01659
2022-08-15 15:00:39,1.016505,2,1.01642,1.01659
2022-08-15 15:00:40,1.016515,2,1.01643,1.0166
2022-08-15 15:00:41,1.016485,6,1.0164,1.01657
2022-08-15 15:00:42,1.016485,0,1.0164,1.01657
2022-08-15 15:00:43,1.016455,4,1.01637,1.01654
2022-08-15 15:00:44,1.016465,0,1.01638,1.01655
2022-08-15 15:00:45,1.016465,4,1.01638,1.01655
2022-08-15 15:00:46,1.016465,0,1.01638,1.01655
2022-08-15 15:00:47,1.016465,0,1.01638,1.01655
2022-08-15 15:00:48,1.016475,0,1.01639,1.01656
2022-08-15 15:00:49,1.016435,4,1.01635,1.01652
2022-08-15 15:00:50,1.016435,2,1.01635,1.01652
2022-08-15 15:00:51,1.016435,0,1.01635,1.01652
2022-08-15 15:00:52,1.01643,2,1.01635,1.01651
2022-08-15 15:00:53,1.01643,1,1.01635,1.01651
2022-08-15 15:00:54,1.01643,1,1.01635,1.01651
2022-08-15 15:00:55,1.01643,0,1.01635,1.01651
2022-08-15 15:00:56,1.016425,3,1.01634,1.01651
2022-08-15 15:00:57,1.016395,8,1.01631,1.01648
2022-08-15 15:00:58,1.016385,0,1.0163,1.01647
2022-08-15 15:00:59,1.016415,0,1.01633,1.0165
2022-08-15 15:01:00,1.01641,4,1.01633,1.01649
2022-08-15 15:01:01,1.01641,0,1.01633,1.01649
2022-08-15 15:01:02,1.0164,0,1.01632,1.01648
2022-08-15 15:01:03,1.016425,0,1.01634,1.01651
2022-08-15 15:01:04,1.016405,0,1.01632,1.01649
2022-08-15 15:01:05,1.016415,2,1.01633,1.0165
2022-08-15 15:01:06,1.016365,3,1.01628,1.01645
2022-08-15 15:01:07,1.016385,4,1.0163,1.01647
2022-08-15 15:01:08,1.016385,1,1.0163,1.01647
2022-08-15 15:01:09,1.016365,3,1.01628,1.01645
2022-08-15 15:01:10,1.016355,4,1.01627,1.01644
2022-08-15 15:01:11,1.016355,1,1.01627,1.01644
2022-08-15 15:01:12,1.016355,0,1.01627,1.01644
2022-08-15 15:01:13,1.016365,0,1.01628,1.01645
2022-08-15 15:01:14,1.016375,2,1.01629,1.01646
2022-08-15 15:01:15,1.016365,0,1.01628,1.01645
2022-08-15 15:01:16,1.016365,3,1.01628,1.01645
2022-08-15 15:01:17,1.016365,0,1.01628,1.01645
2022-08-15 15:01:18,1.016315,0,1.01623,1.0164
2022-08-15 15:01:19,1.016385,7,1.0163,1.01647
2022-08-15 15:01:20,1.016385,0,1.0163,1.01647
2022-08-15 15:01:21,1.016375,2,1.01629,1.01646
2022-08-15 15:01:22,1.016355,4,1.01627,1.01644
2022-08-15 15:01:23,1.016385,0,1.0163,1.01647
2022-08-15 15:01:24,1.016435,0,1.01635,1.01652
2022-08-15 15:01:25,1.016415,3,1.01633,1.0165
2022-08-15 15:01:26,1.016415,0,1.01633,1.0165
2022-08-15 15:01:27,1.016405,5,1.01632,1.01649
2022-08-15 15:01:28,1.016415,0,1.01633,1.0165
2022-08-15 15:01:29,1.016405,1,1.01632,1.01649
2022-08-15 15:01:30,1.016405,0,1.01632,1.01649
2022-08-15 15:01:31,1.016415,0,1.01633,1.0165
2022-08-15 15:01:32,1.016415,1,1.01633,1.0165
2022-08-15 15:01:33,1.016385,0,1.0163,1.01647
2022-08-15 15:01:34,1.016385,0,1.0163,1.01647
2022-08-15 15:01:35,1.016385,0,1.0163,1.01647
2022-08-15 15:01:36,1.016425,5,1.01634,1.01651
2022-08-15 15:01:37,1.016445,0,1.01636,1.01653
2022-08-15 15:01:38,1.016445,3,1.01636,1.01653
2022-08-15 15:01:39,1.016435,3,1.01635,1.01652
2022-08-15 15:01:40,1.016435,1,1.01635,1.01652
2022-08-15 15:01:41,1.016425,0,1.01634,1.01651
2022-08-15 15:01:42,1.0164,0,1.01632,1.01648
2022-08-15 15:01:43,1.0164,1,1.01632,1.01648
2022-08-15 15:01:44,1.0164,0,1.01632,1.01648
2022-08-15 15:01:45,1.0164,0,1.01632,1.01648
2022-08-15 15:01:46,1.016395,2,1.01631,1.01648
2022-08-15 15:01:47,1.016385,2,1.0163,1.01647
2022-08-15 15:01:48,1.016375,2,1.01629,1.01646
2022-08-15 15:01:49,1.016365,0,1.01628,1.01645
2022-08-15 15:01:50,1.016365,4,1.01628,1.01645
2022-08-15 15:01:51,1.016325,0,1.01624,1.01641
2022-08-15 15:01:52,1.016255,12,1.01617,1.01634
2022-08-15 15:01:53,1.016275,3,1.01619,1.01636
2022-08-15 15:01:54,1.016255,2,1.01617,1.01634
2022-08-15 15:01:55,1.016245,0,1.01616,1.01633
2022-08-15 15:01:56,1.016245,4,1.01616,1.01633
2022-08-15 15:01:57,1.016265,3,1.01618,1.01635
2022-08-15 15:01:58,1.016305,0,1.01622,1.01639
2022-08-15 15:01:59,1.016305,0,1.01622,1.01639
2022-08-15 15:02:00,1.016285,0,1.0162,1.01637
2022-08-15 15:02:01,1.016285,1,1.0162,1.01637
2022-08-15 15:02:02,1.016295,3,1.01621,1.01638
2022-08-15 15:02:03,1.016265,2,1.01618,1.01635
2022-08-15 15:02:04,1.016275,2,1.01619,1.01636
2022-08-15 15:02:05,1.016295,2,1.01621,1.01638
2022-08-15 15:02:06,1.016295,0,1.01621,1.01638
2022-08-15 15:02:07,1.016295,0,1.01621,1.01638
2022-08-15 15:02:08,1.016345,8,1.01626,1.01643
2022-08-15 15:02:09,1.016335,0,1.01625,1.01642
2022-08-15 15:02:10,1.016325,4,1.01624,1.01641
2022-08-15 15:02:11,1.016325,0,1.01624,1.01641
2022-08-15 15:02:12,1.016325,0,1.01624,1.01641
2022-08-15 15:02:13,1.016325,3,1.01624,1.01641
2022-08-15 15:02:14,1.016325,0,1.01624,1.01641
2022-08-15 15:02:15,1.016335,2,1.01625,1.01642
2022-08-15 15:02:16,1.016325,0,1.01624,1.01641
2022-08-15 15:02:17,1.016325,0,1.01624,1.01641
2022-08-15 15:02:18,1.016325,0,1.01624,1.01641
2022-08-15 15:02:19,1.016315,0,1.01623,1.0164
2022-08-15 15:02:20,1.016345,2,1.01626,1.01643
2022-08-15 15:02:21,1.016315,0,1.01623,1.0164
2022-08-15 15:02:22,1.016325,3,1.01624,1.01641
2022-08-15 15:02:23,1.016315,0,1.01623,1.0164
2022-08-15 15:02:24,1.016315,2,1.01623,1.0164
2022-08-15 15:02:25,1.016305,1,1.01622,1.01639
2022-08-15 15:02:26,1.016305,0,1.01622,1.01639
2022-08-15 15:02:27,1.016305,7,1.01622,1.01639
2022-08-15 15:02:28,1.016305,0,1.01622,1.01639
2022-08-15 15:02:29,1.016385,8,1.0163,1.01647
2022-08-15 15:02:30,1.016385,2,1.0163,1.01647
2022-08-15 15:02:31,1.016365,0,1.01628,1.01645
2022-08-15 15:02:32,1.016375,2,1.01629,1.01646
2022-08-15 15:02:33,1.016355,0,1.01627,1.01644
2022-08-15 15:02:34,1.016385,3,1.0163,1.01647
2022-08-15 15:02:35,1.016365,1,1.01628,1.01645
2022-08-15 15:02:36,1.016365,1,1.01628,1.01645
2022-08-15 15:02:37,1.016375,0,1.01629,1.01646
2022-08-15 15:02:38,1.016375,0,1.01629,1.01646
2022-08-15 15:02:39,1.016365,1,1.01628,1.01645
2022-08-15 15:02:40,1.016385,0,1.0163,1.01647
2022-08-15 15:02:41,1.016375,1,1.01629,1.01646
2022-08-15 15:02:42,1.016365,0,1.01628,1.01645
2022-08-15 15:02:43,1.016375,2,1.01629,1.01646
2022-08-15 15:02:44,1.016375,2,1.01629,1.01646
2022-08-15 15:02:45,1.016375,0,1.01629,1.01646
2022-08-15 15:02:46,1.016415,11,1.01633,1.0165
2022-08-15 15:02:47,1.016435,0,1.01635,1.01652
2022-08-15 15:02:48,1.016435,0,1.01635,1.01652
2022-08-15 15:02:49,1.016465,0,1.01638,1.01655
2022-08-15 15:02:50,1.016465,1,1.01638,1.01655
2022-08-15 15:02:51,1.016465,0,1.01638,1.01655
2022-08-15 15:02:52,1.016485,3,1.0164,1.01657
2022-08-15 15:02:53,1.016465,2,1.01638,1.01655
2022-08-15 15:02:54,1.016465,2,1.01638,1.01655
2022-08-15 15:02:55,1.016465,4,1.01638,1.01655
2022-08-15 15:02:56,1.016495,0,1.01641,1.01658
2022-08-15 15:02:57,1.016565,2,1.01648,1.01665
2022-08-15 15:02:58,1.016575,0,1.01649,1.01666
2022-08-15 15:02:59,1.016575,0,1.01649,1.01666
2022-08-15 15:03:00,1.016565,3,1.01648,1.01665
2022-08-15 15:03:01,1.016565,0,1.01648,1.01665
2022-08-15 15:03:02,1.016565,4,1.01648,1.01665
2022-08-15 15:03:03,1.016575,0,1.01649,1.01666
2022-08-15 15:03:04,1.016595,2,1.01651,1.01668
2022-08-15 15:03:05,1.016575,0,1.01649,1.01666
2022-08-15 15:03:06,1.016565,2,1.01648,1.01665
2022-08-15 15:03:07,1.016555,2,1.01647,1.01664
2022-08-15 15:03:08,1.016535,0,1.01645,1.01662
2022-08-15 15:03:09,1.016525,2,1.01644,1.01661
2022-08-15 15:03:10,1.016525,0,1.01644,1.01661
2022-08-15 15:03:11,1.016505,0,1.01642,1.01659
2022-08-15 15:03:12,1.016505,0,1.01642,1.01659
2022-08-15 15:03:13,1.016515,0,1.01643,1.0166
2022-08-15 15:03:14,1.016485,1,1.0164,1.01657
2022-08-15 15:03:15,1.016505,0,1.01642,1.01659
2022-08-15 15:03:16,1.016475,2,1.01639,1.01656
2022-08-15 15:03:17,1.016495,4,1.01641,1.01658
2022-08-15 15:03:18,1.016525,0,1.01644,1.01661
2022-08-15 15:03:19,1.016525,3,1.01644,1.01661
2022-08-15 15:03:20,1.016525,0,1.01644,1.01661
2022-08-15 15:03:21,1.016515,1,1.01643,1.0166
2022-08-15 15:03:22,1.016505,0,1.01642,1.01659
2022-08-15 15:03:23,1.016535,1,1.01645,1.01662
2022-08-15 15:03:24,1.016505,1,1.01642,1.01659
2022-08-15 15:03:25,1.016535,3,1.01645,1.01662
2022-08-15 15:03:26,1.016535,2,1.01645,1.01662
2022-08-15 15:03:27,1.016535,0,1.01645,1.01662
2022-08-15 15:03:28,1.016525,0,1.01644,1.01661
2022-08-15 15:03:29,1.016455,0,1.01637,1.01654
2022-08-15 15:03:30,1.016475,3,1.01639,1.01656
2022-08-15 15:03:31,1.016465,2,1.01638,1.01655
2022-08-15 15:03:32,1.016475,2,1.01639,1.01656
2022-08-15 15:03:33,1.016475,0,1.01639,1.01656
2022-08-15 15:03:34,1.016475,0,1.01639,1.01656
2022-08-15 15:03:35,1.016475,6,1.01639,1.01656
2022-08-15 15:03:36,1.016455,0,1.01637,1.01654
2022-08-15 15:03:37,1.016385,8,1.0163,1.01647
2022-08-15 15:03:38,1.016345,4,1.01626,1.01643
